,mu,omega
168,24.99168044285618,0.2816671009080115
169,25.001362258732815,0.2931187703075815
170,25.007664201755876,0.3177808211143279
171,25.00314105360495,0.25941349053827434
172,25.004316308802952,0.27574039109610265
173,24.998749036493667,0.2817840046033885
174,24.991438736109256,0.2683676334131238
175,25.00033060600819,0.29311855256237196
176,25.00660141005946,0.2892411523103949
177,25.007702705484434,0.285417341408873
178,24.985983183209076,0.2890879352700061
179,25.000444229961296,0.24794142427762894
180,24.986164516996165,0.26288818021441196
181,24.98286489749654,0.24182965430859887
182,24.99237995268371,0.26578080376970653
183,24.99359505406612,0.2631541321287683
184,24.995850918556513,0.2767275812460715
185,24.991099351586353,0.2614968503170256
186,24.997909690980098,0.2769143480830414
187,25.002295506125456,0.27672743246268916
188,25.000717721672633,0.28085463739513206
189,25.008420498717236,0.2947650603075147
190,24.998887176065434,0.26949037163435774
191,25.000701153589226,0.25816480419932175
192,24.998104753626492,0.26543919011421274
193,24.999181690209248,0.2538837526013027
194,24.991751197018,0.28034275550231036
195,25.01812819545463,0.29020967812160803
196,25.013902428230587,0.29003797897255773
197,24.987820899850767,0.27821516300274296
198,25.00154096286244,0.2755312046697935
199,24.993097821789142,0.249726685379827
200,24.999683919697972,0.2806047681716038
201,25.019678528143537,0.30994972023473594
202,25.009001800496453,0.2962929334467764
203,24.99949410936041,0.2957987826986637
204,25.00681530504384,0.2756251971602765
205,24.998972110195716,0.29759973563975534
206,25.00293051193347,0.27289735828050904
207,24.986645943937514,0.2808995110802579
208,24.980085319432586,0.25326819140448836
209,24.97596051604497,0.2605821649791521
210,24.98816262343678,0.2712174063405608
211,24.988960437117033,0.2746630601045403
212,24.987626049475463,0.2492359380410342
213,25.004542658900668,0.27892113704494537
214,25.00203845396369,0.269052519273502
215,24.996896982581017,0.27953436342383603
216,24.97938585102859,0.22764620133998034
217,24.983492892023882,0.26504150076459027
218,24.976683155447223,0.26475309243916845
219,24.993585426745287,0.3042372956454706
220,24.994383657327102,0.30910718430187933
221,24.99653504763675,0.2853174600835759
222,25.000680798745133,0.2595446957607356
223,24.98488904453419,0.26268815728557116
224,25.00028005585562,0.28472355970701146
225,24.990726753397936,0.2875631218015521
226,25.007990180079773,0.28270744702329414
227,25.010447127288423,0.30472181446016516
228,24.992737911400237,0.23950675382138698
229,24.990906638081206,0.2804604141090629
230,24.990287176219333,0.2797226044783437
231,24.98463287682643,0.24524518605243503
232,24.98402363898551,0.2664942840381033
233,25.0052344278659,0.28171300704047864
234,24.986580785539342,0.26279373821171664
235,24.9860008694633,0.23899890846046057
236,24.982728649002247,0.2562326444097766
237,24.980030899855763,0.23960919657282162
238,24.979463593104747,0.2276963572000098
239,24.975612320167908,0.24051554629293598
240,25.001050267152063,0.27984350294870053
241,25.025790737175768,0.2812265965290824
242,25.019288785257633,0.34304390307469124
243,25.015654776011946,0.2936386927325215
244,25.00076571337503,0.2958539836689686
245,25.000171225661806,0.27770709519465003
246,24.99992527072467,0.302132976886432
247,25.007234638586866,0.28587473524459045
248,25.01093334643463,0.2781719787936071
249,25.01498854066177,0.2808292245464963
250,25.008353773170743,0.30900550503758334
251,25.001825163945803,0.304405278293624
252,25.00004357496965,0.2588742478341444
253,25.009961773725944,0.27358533175365285
254,25.006162169813745,0.28839079420829994
255,24.996591899372678,0.2623384685046871
256,25.005143529337538,0.27443493100055666
257,24.997061030573633,0.2850365755252636
258,24.99420515110338,0.2715875375890966
259,25.000525827364108,0.2976817183470137
260,25.001771043455413,0.2748197113708646
261,25.00266681577207,0.28642524044539397
262,25.007656144080816,0.26725582390225333
263,25.014566023050577,0.2909801771937856
264,24.99294757244941,0.28620617153017425
265,25.01568298888542,0.27155708347773994
266,24.986250629299427,0.24367127921021392
267,24.997261725642822,0.2420963679833036
268,25.014018603062738,0.26463203391428686
269,24.999793179426216,0.2519805884604581
270,24.9816114027409,0.24300038221006082
271,24.99658451758347,0.2865784338813609
272,25.008127443451283,0.27191550858763597
273,24.996373950406692,0.27336903759351155
274,25.00494023679059,0.2916357980222027
275,25.003194455673587,0.2647457490974576
276,24.997837796003715,0.28578496578873536
277,24.98352532968967,0.26243791618796286
278,25.006304825423662,0.2529958194170873
279,25.01750124755038,0.28674295065339706
280,24.997047145814292,0.2960505393837726
281,25.000473146612407,0.2710746506023278
282,24.994514317022535,0.25330853425736427
283,25.010664106871847,0.29429179879363093
284,24.987457486796686,0.2773039484467605
285,24.99259309782203,0.26986281815738167
286,24.998382847946864,0.3060694429828808
287,24.983336558957237,0.2331157969447918
288,25.013361798203885,0.27931956748957826
289,24.99763051951048,0.2849919557878331
290,24.982686786285583,0.25888880095835737
291,24.983574669486224,0.24872703083447747
292,24.995271658400323,0.2683519412510912
293,25.008892817192155,0.30516189782832637
294,24.99777951283074,0.2665270864832888
295,25.00298311489978,0.27828540848652356
296,25.00762127620285,0.3050107334129861
297,25.01041021385371,0.28669808492715765
298,25.004709830746222,0.29533658490974424
299,25.0003775664645,0.2951772608983685
300,25.02449457587022,0.31531946355740786
301,25.028595031631532,0.30901461911794104
302,25.032917066896175,0.34407039963244973
303,25.020489768962808,0.32256309672018846
304,25.012762438805815,0.2777325888392917
305,25.008162073282246,0.3077415182588646
306,24.989354501611086,0.2758776161090324
307,25.006735062779118,0.29888201357630984
308,25.007693371313312,0.2802125568725227
309,24.99216223503976,0.2542773739354362
310,24.986947399134092,0.2534271977133706
311,24.995383376696697,0.26867210012721543
312,25.003890338825535,0.2892409834030761
313,25.002478612804452,0.3018069241591889
314,24.98564310625289,0.2438670771792181
315,25.00892074072772,0.28755775624484675
316,25.00540108681912,0.2955793078238371
317,25.00111404176924,0.2893449063367703
318,24.99950734621071,0.26493195601982183
319,25.000098177033177,0.2853570738248606
320,25.01030918999767,0.30010062268655485
321,25.00256734235346,0.2818648314780863
322,24.99951046599841,0.2623059604874881
323,25.001018641050784,0.2844994598596805
324,25.007105080134707,0.29411655740834003
325,24.99979135101195,0.26700197277793897
326,25.019051903270103,0.29835279810745474
